genre_id,name,full_path,year_emerged,description,artists
30.03,Memphis Soul/Southern Soul,30.03: R&B -> Memphis Soul/Southern Soul,1959,"A lot of things had changed in 1959 since the ascent of R&B around 1943. It was a year of great opportunities and hope. In the southern and middle states of USA, black R&B musicians threw R&B, Gospel, Blues, and a bit of Country into a big melting pot. They were cooking something that was quite slow but also raw and emotional at the same time. This Rural aka Deep aka Memphis Soul became well known under the leading record company’s name: Stax, granting the name Stax Soul. Memphis Soul was not only the first kind of Soul, but also the most independent one. Musicians wrote their own music - straight from the heart - instead of producers or songwriters. The lyrics were often based on their experiences during the so called “Soul Circuit”: a trail in southern USA almost all Soul artists followed, with a high degree of love, sex and liquor along the way.

Deep Soul tracks are recognizable by their low tempo, the use of clipped guitar, and a lo-fi production compared to other Soul. The latter two characteristics also show a gradual evolution towards Funk, the immediate successor of Deep Soul. When the music caught on in the UK, it was renamed as Southern Soul. 

The genre rose greatly alongside national black awareness in the sixties, thanks to the civil rights movement and Martin Luther King. Southern Soul was the voice of black pride, but it wasn’t reactionary nor intimidating. Soul does not try to combat it opposes, instead it tries to disarm. Soul vocalists honor the Gospel tradition of forgiveness and harmony. The music is hopeful, warm and portrays intense stories about love and heartbreak that still sound sincere after all these decades.
","[""Aretha Franklin"",""Betty Harris"",""Bobby Mitchell"",""Chuck Carbo"",""Clarence \""Frogman\"" Henry"",""Dobie Gray"",""Dusty Springfield"",""Irma Thomas"",""Joe Jones"",""Johnny Adams"",""Martha Nelson"",""Mavis Staples"",""O.V. Wright"",""Otis Redding"",""Otis Redding,Carla Thomas"",""Percy Sledge"",""Reggie Hall"",""Sam & Dave"",""Sam Cooke"",""Sam and Dave"",""Sugar Boy Crawford & His Cane Cutters"",""The Commitments"",""The Dramatics"",""The Soul Children"",""The Staple Singers"",""William Bell""]"
30.04,City Soul,30.04: R&B -> City Soul,1962,"After the rural areas, Soul quickly caught on in the urban areas, where it lost a bit of that rural roughness (just as happened with Country). First almost immediately in Chicago (Chicago Soul) and a bit later in the motor city: Detroit. These urban types of Soul were more uptempo and happy than usual (i.e. Southern Soul could sometimes be tragic). The experimental melting pot was turned into a factory-produced popular recipe: a strong backbeat, a bouncy, melodic bassline, <v>four part harmony vocals</v> (often female), a tight snare drum, and usually tambourines. It was heavily produced, polished music, especially by that record company that became so well known that its name is a synonym for the genre: Motown. Compared to Chicago Soul, Detroit Soul has more an “industrial” sound and production, and is a lot more danceable. Motown’s rhythm sections (drum + bass or tambourine) were all very uniform but thoroughly contemplated. Chicago and Detroit Soul became exceptionally popular with both black and white audiences (hereby connecting the two cultures), whereas Memphis Soul was purely black oriented. 

In the UK, the B-sides of Motown records became popular as Northern Soul. Northern Soul is not really a separate genre. It started as a sales pitch to sell Motown to North-British youth, but soon exploded into a Rave-like subculture of wild parties, where the most dance-friendly, lesser-known Detroit Soul tracks were hunted and played from dusk till dawn.

After Chicago and Detroit, a third type of “city Soul” emerged (the term urban Soul applies to something else). This time it happened in Philadelphia, where Soul would have a huge influence on a lot of music to come. Philly Soul partly grew out of the early sixties Girl Groups (the Shirelles, the Crystals, the Ronettes), forming the bridge between Doo Wop and Philly Soul. These Girl Groups were strongly related to Brill Building Pop: heavily produced (e.g. by Phil Spector), premanufactered Pop songs with enormous success. 

Philly Soul shares many characteristics with Chicago and Detroit Soul, but it is even slicker and more commercial. Tragic and contemplative lyrics became replaced by playfulness. Philly Soul is not meant to listen to but to have fun with. The vocal interplay and horns are still present, but now they are accompanied by stimulating or sedative strings. Philly Soul is Proto-Disco: the seed that would grow the universal modern nightlife dance culture. 

Philly Soul launched a significant rise of white artists who also started to make Soul, dubbed “Blue Eyed Soul”. Especially after the success of Disco, Blue Eyed Soul flourished and continues to do so, though the technical definition of the genre is vague if any.
","[""Al Johnson"",""Aretha Franklin & George Benson"",""Barry White"",""Brook Benton"",""Diana Ross & the Supremes"",""Donnie & Joe Emerson"",""Donny Hathaway"",""Doris Troy"",""Dr. John / Rickie Lee Jones"",""Frank Wilson"",""George Benson Feat. Roberta Flack"",""Gladys Knight & The Pips"",""Gladys Knight & the Pips"",""Kim Weston / Marvin Gaye"",""Loleatta Holloway"",""MFSB"",""Majestic Arrows"",""Marvin Gaye"",""Marvin Gaye / Nickolas Ashford / Tammi Terrell"",""Marvin Gaye / Tammi Terrell"",""Mel Torme"",""Michael Jackson/Stevie Wonder"",""Patti Austin & George Benson"",""Philadelphia International All Stars"",""Ray Charles"",""Ray Charles & B.B. King"",""Ray Charles & Bonnie Raitt"",""Ray Charles & Diana Krall"",""Ray Charles & Elton John"",""Ray Charles & Gladys Knight"",""Ray Charles & James Taylor"",""Ray Charles & Johnny Mathis"",""Ray Charles & Michael McDonald"",""Ray Charles & Natalie Cole"",""Ray Charles & Norah Jones"",""Ray Charles & Van Morrison"",""Smokey Robinson & the Miracles"",""Stevie Wonder"",""The Crystals"",""The Delfonics"",""The Dells"",""The Four Tops"",""The Impressions"",""The Miracles"",""The O'Jays"",""The Ronettes"",""The Shirelles"",""The Spinners"",""The Supremes"",""The Three Degrees"",""The Velvelettes"",""Tony Clarke""]"
30.06,Early Funk & P-Funk,30.06: R&B -> Early Funk & P-Funk,1968,"Soul was very popular and melodic, but it wasn't really daring or danceable. After a while, artists started looking at Rock and Jazz for new elements. They preferred the psychedelic, rebellious nature of Acid Rock alongside the deep, dynamic part of Soul Jazz as flavours of choice for the revolutionary fusion that was Funk. James Brown, nicknamed “the hardest working man in show business”, spearheaded the evolution from Soul to what became known as Funk Soul and eventually Funk. But Funk's development was already tangible in the Swamp Funk of New Orleans from the forties, influenced by Louisiana creole. 

Funk places strong emphasis on the first beat of each bar while the rest of the rhythm constantly changes, like an early form of breakbeat. This is known as “The Rhythm of the One” (the one beat, instead of four or two). All instruments work together to enhance this feeling. Percussion becomes accentuated by short, monotone riffs, slapping bass, brass instruments, and accents on synth/piano to create what is known as “the groove”: the pulsing force behind each Funk song. Some bands, starting with Parliament and Funkadelic, introduced a more spacey and less syncopated sound, known as P-Funk.

Yet Funk does not try to blend all instruments into a carefully assembled and produced whole (like Soul) but it maintains their individuality to create a more organic sound. Funk tries to sound like primal energy or biological essence. Another difference with Soul is that Funk revolves less around songs and albums: the music is one continuous melting pot, where live performance and technical expertise are valued over touching lyrics and record production. The Apollo Theatre, New York, was such a place where many Funk artists blew the audience away with their virtuoso and vigorous performances.
","[""Averate White Band"",""Chaka Khan"",""Charles Wright"",""Curtis Mayfield"",""Earth, Wind & Fire"",""Funkadelic"",""Isaac Hayes"",""James Brown"",""Maceo & the Macks"",""Parliament"",""Prince"",""Sly and the Family Stone"",""The Bar-Kays""]"
30.06.01,Louisiana Funk,30.06.01: R&B -> Early Funk & P-Funk -> Louisiana Funk,null,"Regional funk style from New Orleans featuring second-line rhythms, brass band instrumentation, and syncopated polyrhythmic grooves.
","[""Alvin Robinson"",""Beau Jocque & The Zydeco Hi-Rollers"",""Big Chief"",""Bo Dollis & The Rebirth Brass Band"",""Bo Dollis & The Wild Magnolias"",""Bo Dollis, Monk Boudreaux, Rebirth Brass Band"",""Chris Kenner"",""Davell Crawford"",""Dirty Dozen Brass Band"",""Dr. John"",""Dumpstaphunk"",""Eddie Bo"",""Elvis Costello & Allen Toussaint"",""Ernie K-Doe"",""Flaming Arrows Mardi Gras Indians"",""Galactic"",""Gulf Aid AllStars;Preservation Hall Jazz Band;Mos Def;Lenny Kravitz;Trombone Shorty"",""Gumbo Kings"",""Hot 8 Brass Band"",""Huey \""Piano\"" Smith & The Clowns"",""Jessie Hill"",""Kermit Ruffins"",""Lee Dorsey"",""Lil Nathan"",""Mambo Boys"",""Rebirth Brass Band"",""Robert Parker"",""Rockin' Dopsie Jr & The Zydeco Twisters"",""Rockin' Dopsie Jr./Mambo Boys"",""Rockin' Dopsie, Jr."",""Soul Rebels"",""Stop, Inc"",""The Dirty Dozen Brass Band"",""The Meters"",""The Neville Brothers"",""The New Orleans Social Club & Big Chief Monk Boudreaux"",""The New Orleans Social Club & Cyril Neville"",""The New Orleans Social Club & Dr. John"",""The New Orleans Social Club & Henry Butler"",""The New Orleans Social Club & Irma Thomas & Marcia Ball"",""The New Orleans Social Club & Ivan Neville"",""The New Orleans Social Club & John Boutte"",""The New Orleans Social Club & Mighty Chariots of Fire"",""The New Orleans Social Club & The Sixth Ward All-Star Brass Band Revue featuring Brother Charles Neville"",""The New Orleans Social Club & The Subdudes"",""The New Orleans Social Club & Troy (Trombone Shorty) Andrews"",""The New Orleans Social Club & Willie Tee"",""The Nobles"",""The Wild Magnolias"",""Trombone Shorty"",""Various Artists"",""Walter \""Wolfman\"" Washington"",""Washington, Tuts"",""party boys""]"
30.07,Disco,30.07: R&B -> Disco,1972,"Some Philly Soul songs were accompanied by a pulsing, repetitive drum rhythm, which made them the best dance floor fillers in the exclusive gay clubs of New York (and elsewhere in lesser extent). With a dominant, accelerated 4/4 beat, sing-a-long diva choruses, catchy melodies (often intensified by sweeping strings), and much more superficial lyrics than Soul, producers had found such a perfect commercial combination of popular R&B elements that Disco broke out of its isolated environment and conquered the world in an unimaginable way. As pure ecstasy music, with no worries, Disco was all about having fun, sex, and dancing in the disc-o-theques: a new type of nightlife place, such as the infamous club Studio 54 in New York. What made these places and Disco groundbreaking, was the arrival of the very first continuous dance music: the genesis of the mix.

Like many revolutionary genres, Disco was the outcome of a synergetic concurrence of events. On one hand, the use of 12” records for singles allowed deeper grooves, and therefore better sound quality and harder beats; a must for later House records. On the other hand, the end of the Vietnam War in 1975, marked a moment of joy despite the actual loss of the war by the US. Yet the people had every reason to celebrate. Their protest had won, not the whims of a war-mongering government they did not support. Disco celebration - the pressure release after a decade of counterculture and protest - was without limits. Colorful dresses, afro-wig haircuts, disco balls, glitter, glamour, loose-fitting legs: all typical Disco elements that became popular, especially during the more commercial period of Disco in the late seventies. Before this, Disco was a careful evolution of Funk (“Disco Roots”) in exclusive parties by professional producers/DJ’s such as Francis Grasso and David Mancuso, starting in 1972. A pivotal moment between these two types of Disco was the film release of “Saturday Night Fever” in 1977, after which not a living soul on earth did not know what Disco was.

As one of the biggest mainstream hypes in the history of music, it is no surprise that Disco declined almost as fast as it peaked and that it sparked a wave of revulsion (symbolized by the infamous “Disco Sucks” tag). Although not without leaving a legacy of various Post-Disco genres and eventually what became known as “Disco’s Revenge”: House music.
","[""Boney M"",""Chic"",""Gloria Gaynor"",""Patrick Hernandez"",""Rene & Angela"",""Rufus"",""Sticky Fingers"",""The Bee Gees"",""The Trammps"",""Village People""]"
30.08,Go-Go & Bounce Beat,30.08: R&B -> Go-Go & Bounce Beat,null,"Go-Go is one of the smallest genres listed on the map. It can be seen as a subgenre of Funk, but a very distinctive one. By borrowing conga rhythms from Latin genres and putting more focus on percussion in general, Funk received a thriving tempo that seemed to never stop being on the move: it made the Funk go. This beating pulse could also be heard in Go-Go’s vocals. Go-Go is pretty straightforward Funk with little experimentation or technology. It stirred up as a popular bouncing fusion genre in Washington’s nightlife, where it remained a geographically isolated phenomenon. During the development of Old Skool Rap, Go-Go became more and more influenced by Hip-Hop, which is clearly audible in its funky breakbeats and uptempo lyrics. 

In the 21st century, a subgenre or successor of Go-Go, Bounce Beat, reinvigorates Washington’s nightlife. Bounce Beat is a harder, harsher, more modern version of Go-Go with influences from EDM and less emphasis on melody.  Bounce Beat groups are numerous party crowds, creating a distinctive rhythm: a ceaseless pounding but in a restless manner.
","[""Blak Heat"",""Chuck Brown"",""Chuck Brown & the Soul Searchers"",""Dj Dynamite Red"",""Experience Unlimited"",""Junk Yard Band"",""Rare Essence"",""Reaction"",""TCB"",""XIB""]"
30.09,Deep Funk/Rare Groove & Nu Funk,30.09: R&B -> Deep Funk/Rare Groove & Nu Funk,null,"Some may say that Funk is just Funk (which is hard to counter for fusion genres), but there is a difference between well known vocal (Early) Funk aimed at performing and the heavier, instrumental Funk focused on recording, known as Deep Funk. Although this genre already existed in the early seventies, the popularity of Disco pushed a number of artists underground during the eighties. Bass got stronger and breaks became more pronounced. The focus laid slightly less on fast drums and rolls but more on a slower tempo groove, pushing the music forward. Production was very raw and gritty like Southern Soul. Lots and lots of barely known artists brought out their own, more modern approach of their favorite genre, almost always on vinyl (particularly 45rpm singles). Although these records did get pressed, the number of editions was usually meager. These hard-to-find records (hence Rare Groove) were being hunted by Hip-hop, Acid Jazz, and Breakdance DJ’s everywhere (and still are). Rare Groove’s characteristics (heavy beats, instrumental, recording-focused, relatively unknown) make the genre ideal for sampling and extremely popular with Rap and Breakbeats artists.

Starting in the nineties, a new wave of international artists created their own version of Deep Funk, dubbed “Nu-Funk”. Nu Funk uses often Latin or exotic influences and more electronic means to create the music, but otherwise it is very similar to classic Deep Funk.
","[""Delta Rhythm Section"",""Fort Knox Fiveo"",""Incredible Bongo Band"",""Kraak & Smaak"",""Marsha Hunt"",""Rhythm Heritage"",""Sharon Jones & The Dap-Kings"",""Sir Joe Quarterman"",""The Bamboos"",""The JB’s"",""The Mohawks"",""The New Mastersounds""]"
30.10,Boogie/Electrofunk,30.10: R&B -> Boogie/Electrofunk,1984,"The Influence from Funk on Electro bounced back to Funk, forging electronic Funk and keeping da Funk in the eighties alive. This genre has many different subforms but to prevent further pigeonholing, it is advisable to regard all these names as one and the same: Synth Funk, Dance-Funk, United Funk, Naked Funk, Electrofunk and (Electro) Boogie. Sometimes Funktronica is used as an alias of Boogie as well, but this is actually a different genre. It must be noted however, that Boogie already existed before Disco, but was still in its very infancy then and not regarded as a separate genre. (Electro) Boogie is quite the opposite of Rare Groove: digital, polished, and rarely instrumental. Instead of faceless DJ’s hammering on the perfect deep groove, colorful bands in glittering costumes gave it all they got to keep the crowd boogie all night long. In Electrofunk, all brass and Jazzy instruments are replaced by synthesizer (and electric guitar), and intensified by heavy use of vocoder vocals, which give the music a robotic sound, without losing the swinging groove; tha boogie. Boogie is the performance of Glam Rock, the ecstasy of Disco, and the sexiness of Funk all-in-one. Something that only the eighties would regard as not over-the-top.
","[""Cameo"",""D–Train"",""Earth, Wind & Fire"",""Electrik Funk"",""Imaginationn"",""KC & the Sunshine Band"",""Kool & The Gang"",""Midnight Star"",""Morris Day & The Time"",""Prince"",""Rick James"",""The Gap Band"",""Zapp & Roger""]"
30.11,New Jack Swing/Swingbeat,30.11: R&B -> New Jack Swing/Swingbeat,1987,"Make no mistake, this genre has nothing to do with Swing. On the contrary, New Jack Swing (NJS) is the updated continuation of the Philadelphia Sound: the body of Philly Soul in a brand new jacket of Rap. Strong, funky breakbeats no longer form the rhythm for messages of protest or gangster lyrics, but for smooth, harmonic vocals talking about love and romance. Although many (male) New Jack Swing artists seemed like young, innocent casanovas, they often had hidden gangster habits, preluding an era of East Coast Gangsta Rap. Swingbeat (a synonym for NJS) is exactly the way it sounds: extremely catchy and funky with strong emphasis on beat.

he TV-series “The Fresh Prince of Bel-Air” starring Will Smith knew how to bring New Jack Swing to a larger audience, featuring some of its songs alongside that particular late eighties New Jack Swing fashion: loose Hip-Hop wear with flashy colors, round sunglasses, female dreads or male hightop haircuts. But what makes this genre of particular gravity is the marriage of Rhythm ‘n Blues and Rap into Urban, a strong bond that has never fallen apart since.

New Jack Swing evolves into Urban Soul, but sometimes overlaps with it as well. New Jack Swing was already known as Contemporary Soul or Urban Soul before the rise of the latter, after all. 
","[""Abstrac"",""Bell Biv Devoe"",""Bobby Brown"",""Boyz II Men"",""En Vogue"",""Guy"",""Heavy D"",""SWV"",""Soul II Soul"",""Today"",""Wreckx-N-Effect""]"
30.12,Neo Soul/Nu Soul,30.12: R&B -> Neo Soul/Nu Soul,1996,"During the nineties, Rhythm ‘n’ Blues started to cross over to many other popular genres, combined with a lyrical tendency towards shallow and popular content. Slowly the term R&B becomes a vassal for major record labels to ensure their profits, with Swingbeat as the first, careful step. Independent artists responded with a return to pure, untainted Soul. Especially female ones joined the cause, as a reaction to new R&B’s sexist or superficial approach.  Compared to older styles of Soul, this “Nu Soul” was stripped down and simple: only one singer instead of vocal harmonies, and not too many instruments. Often there are influences from Jazz Rap or Progressive Rap, with whom it shares the desire to express proud and honorable black awareness.  Although Neo-Soul is inclined to a non-commercial stand, production is highly polished and its diva stars surely had little financial worries during the heydays.

While Neo Soul has faded nowadays, a return to Soul of the sixties conquers more and more radio airspace in the nillies. This so called “Vintage Soul Revival” is barely a new genre, but it illustrates well how Soul has timeless and universal qualities. Very recently, new artists have blended Soul with Reggae, Rap, or Electro(-House) music into the catch-all genre “Future Soul”. It is still too early to define this genre, let alone assess its role in music history.
","[""Alicia Keys"",""Aloe Blacc"",""Amy Winehouse"",""Andra Day"",""Angie Stone"",""Cleo Sol"",""Dijon"",""Duffy"",""D’Angelo"",""EDDIE CHACON"",""Erykah Badu"",""Eryn Allen Kane"",""Jamie Woon"",""Jamila Woods"",""John Legend"",""Jorja Smith"",""Joss Stone"",""Khruangbin & Leon Bridges"",""Laura Mvula"",""Lauryn Hill"",""Macy Gray"",""Maeta"",""Me'Shell N'Degeocello"",""Mereba"",""Meshell Ndegeocello & Cat Power"",""Michael Kiwanuka"",""Sade"",""Tess Henley""]"
30.13,Urban Soul/Pop,30.13: R&B -> Urban Soul/Pop,1998,"Urban Soul/R&B or the “new” R&B is so omnipresent that it’s often identified with the general term R&B, ignoring five decades of musical evolution. Out of the popular Rap/R&B hybrid of New Jack Swing, a new hybrid gradually unfolds, bursting to life in 1998: real Urban Soul or the first wave of Nu R&B. Female, predominantly black artists changed New Jack Swing’s uptempo Hip-Hop sound to a slower, Soul infused ballad (but still much faster than regular Soul). With their sugar-coated voices – often in harmony or slightly autotuned – they swooped a sense of sentimentality over their songs. A sense discredited with shallowness and capitalism: pure Pop music and little R&B. The lyrical content could hardly dismantle this prejudice. Corny, timeless love themes seem to be the basic premise. But Urban Soul is still a lot more R&B than its successor, Urban Breaks. String arrangements, soulful vocals, an absence of sexual promiscuity, and a connection with earlier Disco-/Dance-Pop are all real R&B/Soul elements of Nu R&B’s first wave that would eventually get discarded. 

Although the genre might be considered formulaic Pop music and be partly despised for it, this simply proves that it succeeds in finding that perfect formula with Rap, Pop, and R&B ingredients which gets savored by the most.
","[""Aaliyah"",""All Saints"",""Amber Mark"",""Anita Baker"",""Brandy & Monica"",""Destiny’s Child"",""Ella Mai"",""J. Brown"",""Ja Rule ft. Ashanti"",""Jazmine Sullivan"",""Jennifer Lopez"",""Mariah Carey"",""Melanie Fiona"",""Sinead Harnett"",""TLC"",""Teyana Taylor"",""Toni Braxton""]"
30.14,Nu Disco & Funktronica,30.14: R&B -> Nu Disco & Funktronica,2007,"Nu-Disco focuses specifically on (Post-)Disco of the late seventies and Eurodisco of the early eighties. This is Disco semi-detached from Soul, while harboring a stronger beat, which makes it more accessible for the modern public. Just like Electroclash brought back Synthpop to an EDM-fatigued audience, so reinstalls Nu-Disco (Euro-)Disco with similar success. Nu-Disco recreates these “old” genres by using the latest equipment and technologies. This allows razor-sharp productions and crystal clear sounds (especially Electro and Boogie sounds). Apart from this updated sound though, the difference with the original era is minimal. A point that is further being stressed by the use of “edits”: rereleases of old songs without any alterations.

Funktronica emerges around the same time, and might be more or less interpreted as a Boogie Revival; a return of Synth Funk in the 21st century. Because Funktronica is influenced by Italo-Disco too, it shares much resemblance with Nu-Disco. Both genres signify a magical junction right in the center between Eurodisco, Chicago House and Electro Funk. After a long era of “cold” and “heartless” Electro-House, Nu-Disco and Funktronica become welcomed with open hands. From the moment the genre appeared on the website Beatport, along with its unknown DJ exponents, popularity kept increasing drastically: a possible omen that R&B’s Golden Age could return with a vengeance.
","[""Big Gigantic"",""Chromeo"",""Dimitri From Paris"",""Eric Prydz]"",""French Horn Rebellion"",""Greenskeepers"",""Justice"",""Lindstrøm"",""Micha]el Gray"",""RSL"",""Scissor Sisters"",""The Shapeshifters"",""Vitalic""]"
